CID,Canonical_SMILES,prediction_label,prediction_score
145195287,CC1=C(C=C(C=C1)NC(=O)CN2CCNCC2)NC3=NC=C(C(=N3)NC4=C(SC=C4)S(=O)(=O)C(C)C)Cl,1,0.8604134965107493
162779421,C1CC(NC1)CNC(=O)C2=NC(=NC3=C2SC=C3)NCC4=CC(=CN=C4)F,1,0.8603022719067159
89425249,CC(=C)C1=NN(C2=NC(=NC=C12)NC)CC3CCCNC3,1,0.8596715099673723
120492513,CN1CCN(CC1)C2=NC=C(C=C2)CNC(=O)C3=NN(C=C3)C4CCCNC4,1,0.8596558928671457
166364821,C1CNCCC1CC2=CC(=NO2)C(=O)NS(=O)(=O)C3=CC4=C(C=CS4)N=C3,1,0.8595979973009341
17983574,C1CN(CC(N1)CC(=O)NCCC2=CC=CS2)C(=O)C3=CN=CC=C3,1,0.8594969015601915
167968007,C1CNCC1C2=C(C=NN2)C(=O)NCC3=NC=C(N3)C4=CC=CS4,1,0.859292960100978
20918600,CN1CCN(CC1)CCNC(=O)C2=C(NN=C2)C3CCNCC3,1,0.8592847634078228
114717697,COC(=O)C1=C(C=CS1)N2C=NC=C2C3CNCCO3,1,0.8590276969564637
105911325,CC(CNC(=O)CCOC1CCNCC1)C2=NC=CS2,1,0.8588569656285471
155228564,CN1CCN(CC1)C(COC)C(=O)NC2=CC=CC3=C2NC=C3C4=NC(=NC=C4F)NC5=CC6=C(CCNC6=O)C=C5,1,0.8588512044136057
68521651,CCN(CC1=CC(=CC=C1)F)C(=O)NC2=C(C=C(C=C2)C3=CNN=C3)N(C)C4CCNCC4,1,0.8584437578484941
121709971,COCC1(CCCN1)CNS(=O)(=O)C2=CC3=C(C=CS3)N=C2.Cl,1,0.8583510813591136
166670379,CC(C)CCC(CC1=CNC2C1CCCC2)NC(=O)C3=CN=C(O3)N4CCN(CC4)C(C)(C)C,1,0.858337799770706
172698290,CC1=NN=C(S1)CNC2(NC(=CC=N2)OCC3CC3C4=NC=C(C=C4)C5=NC=CS5)C,1,0.8578074384683686
143649765,CCN(CCO)CC1=CC(=CC=C1)NC2=NC=C(C(=N2)OCC3CCNCC3)F,1,0.8577968527752395
171330490,CN1CCN(CC1)C2=NC=C(C=C2)NC(=O)C3=CC=C(C=C3)CC4CCNC4.Cl.Cl,1,0.857631927809056
114696986,CCOC(=O)C1=CN=C(C=C1)NC2(CCNCC2)C,1,0.8574593781294091
87785463,CC(C)(C)C1=CN=C(O1)CSC2CNCCC2C(=O)NC3=NC=CS3,1,0.8574345364559467
56889254,CC1=NC=C2CNCCC2=C1CNC(=O)CN3CCCN(CC3)C,1,0.8572598781962967
59453464,C1CNCCC1COC2=C(N=CC(=C2)OC3=CC=NC=C3)NC4=NC=CS4,1,0.8571407823626488
59319915,C1CNCC2=C1C=C(C=C2)C(=O)NC3=NN=C(S3)COC4=C(C=C(C=N4)Cl)Cl,1,0.8570981522662326
118760407,CC1=NC=C2CNCCC2=C1CNS(=O)(=O)C3=CSC=C3,1,0.8568796512877114
23245143,COC(=O)CCC1=CC2=C(N=C1)N=C(O2)CC3CCNCC3,1,0.8566399377113076
145159911,CCC(C1=C(C=CC(=C1)Cl)Cl)N2CCNC3=NN=C(C=C32)C(=O)NC4=CC=C(C=C4)C(=O)N5CCN(CC5)C,1,0.8564852781779468
172314895,CC1C2=C(C(=O)N3C(=NC(=N3)C4=C(C=C(C=C4)CN(C)C)F)N2CC(=O)OC)C5(O1)CCNCC5,1,0.856397829907049
46968959,COCC1=NN=C(S1)NC(=O)CC2C(=O)NCCN2CC3=CC(=CC=C3)F,1,0.8562900308957082
167055532,CC1=C(C=CC(=C1)CN(C)C)C2=CN=C(N3C2=NC(=C3)C#N)NCC4=C(C=CC5=C4CCN5)F,1,0.8556237577199846
134372518,COC1CC2CCNC(C2CC1OC3=CN=C(C=C3)C4CCC(CC4)C(=O)O)CC(=O)NC5=NC=CS5,1,0.8554426109341172
67469139,CC1(CC2=C(O1)C=CC(=C2)C3=CC(NCC3)S(=O)(=O)CCCC(=O)OC)C4CCN(CC4)C5=NC=C(C=N5)C6CC6,1,0.8547958635157535
26743006,COCC1=CC(=NO1)CC2CNCCC2CC(=O)NC3=NC=CS3,1,0.8545631226444995
68430927,CC(CC(=O)NC1=C(C2=C(S1)CNCC2)C#N)C3=CN=CC=C3,1,0.8545318780156405
159531532,COC(=O)CCC1C2CC3=CC(=C(C=C3N2C(=O)O1)F)C4=CN=C(C=C4)N5CCNC5=O,1,0.8544786884811235
88140539,CC1=CC2=C(C(=CC=C2)S(=O)(=O)Cl)N=C1.COC(=O)CCC1CCNCC1,1,0.85443395703517
138733553,CC1=CC(=C(C(=O)N1)CNC(=O)C2=CC3=CC(=CN3C(=C2C)C(C)C4CNCCO4)C5=CN(N=C5)C)C,1,0.8542340088082939
121746713,CC1=NC(=C(S1)NC(=O)CC2COCCN2)CC(C)C,1,0.8542121851422461
121834291,C1CNCCC1C2=CN=C(S2)NC(=O)CNC(=O)C3=CC=CS3,1,0.8541636343836089
120998250,CC1=C(N=C(O1)C2=CSC=C2)CC(=O)NC3=NC=C(S3)C4CCNCC4.Cl,1,0.8539550742259991
105911073,CC(CNC(=O)CC1CS(=O)(=O)CCN1)C2=NC=CS2,1,0.8539080826690898
